PGM_PO_NUMBER,PRD_LVL_NUMBER,NEW_FOB
2666813,71699233,4.72
2666814,71699110,4.72
2666814,71699127,4.72
2666814,71699134,4.72
2666814,71699141,4.72
2666814,71699158,4.72
2666814,71699165,4.72
2666814,71699172,4.72
2666815,71699042,4.72
2666815,71699059,4.72
2666815,71699066,4.72
2666815,71699073,4.72
2666815,71699080,4.72
2666815,71699097,4.72
2666816,71698977,4.72
2666816,71698984,4.72
2666816,71698991,4.72
2666816,71699004,4.72
2666816,71699011,4.72
2666816,71699028,4.72
2666829,71698977,4.72
2666829,71698984,4.72
2666829,71698991,4.72
2666829,71699004,4.72
2666829,71699011,4.72
2666829,71699028,4.72
2666830,71699110,4.72
2666830,71699127,4.72
2666830,71699134,4.72
2666830,71699141,4.72
2666830,71699158,4.72
2666830,71699165,4.72
2666830,71699172,4.72
2666838,71699110,4.72
2666838,71699127,4.72
2666838,71699134,4.72
2666838,71699141,4.72
2666838,71699158,4.72
2666838,71699165,4.72
2666838,71699172,4.72
2666844,71699110,4.72
2666844,71699127,4.72
2666844,71699134,4.72
2666844,71699141,4.72
2666844,71699158,4.72
2666844,71699165,4.72
2666844,71699172,4.72
2666806,71700397,4.608
2666806,71700403,4.608
2666806,71700410,4.608
2666806,71700427,4.608
2666806,71700434,4.608
2666807,71700243,4.608
2666807,71700250,4.608
2666807,71700267,4.608
2666807,71700274,4.608
2666807,71700281,4.608
2666807,71700298,4.608
2666808,71700328,4.608
2666808,71700335,4.608
2666808,71700342,4.608
2666808,71700359,4.608
2666808,71700366,4.608
2666824,71700243,4.608
2666824,71700250,4.608
2666824,71700267,4.608
2666824,71700274,4.608
2666824,71700281,4.608
2666824,71700298,4.608
2666825,71700328,4.608
2666825,71700335,4.608
2666825,71700342,4.608
2666825,71700359,4.608
2666825,71700366,4.608
2666835,71700328,4.608
2666835,71700335,4.608
2666835,71700342,4.608
2666835,71700359,4.608
2666835,71700366,4.608
2666836,71700243,4.608
2666836,71700250,4.608
2666836,71700267,4.608
2666836,71700274,4.608
2666836,71700281,4.608
2666836,71700298,4.608
2666841,71700243,4.608
2666841,71700250,4.608
